"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
0.355105412515839,0.224757733697925,0.76668939985061,0.070406550335127,0.999983969007733,0.999999999998553,0.999954474009363,9.11387692870791e-12,0.654695246539242,0.999947394409265,0.0133890913250612,0.277334059690131,0.995964723671786,0.0594496722951106,0.999999999999107,0.999999999962039,1.00865163038159e-14,0.00256901757019229,1.54008242782778e-08,0.000866522628846506,0.0876769988705359,3.0833881899444e-18,0.0118768315793925,0.199895576462288,0.963266830638615,0.999994323799749,0.00455504030439229,3.8340347404842e-05,2.63481646581578e-06,0.999990554298124,0.983219011704798,7.16378179522933e-05,0.00579483501692193,0.999895044026308,0.996701674511872,0.999999999966443,0.747506236511335,0.999904494533164,0.999993550154115,0.0722928343093518,0.999992005456247,0.844802380817607,0.916677597140817,5.36106319090726e-08,1.37795852958772e-25,0.999999999999853,0.00761037551991243,1,4.23617934945414e-13,0.999999999953413,0.999163700413948,0.612077819643514,0.392586716512635,0.999927930061092,0.999938313949862,0.999999947536749,0.0995728511688036,3.45611820690819e-06,0.00656032613674822,0.992296174847024,0.109530281348032,0.00721525395890389,0.999988923764833,2.70913953518327e-13,0.552285566984216,0.50928334738769,0.000272249718006986,0.992953891542431,0.999818190895019,0.999999383391739,0.083765688455545,0.999916497505475,4.239446226386e-06,0.795545516105513,5.57405225489459e-10,0.520765584473739,0.523104839508628,0.999974948388286,1.12435671582527e-08,0.991553415312536,0.999938307136717,0.983539920335399,0.828225328729341,0.99999999969191,4.81057132241872e-07,4.62129506254678e-11,0.999992679440004,0.286420462943661,1.38104183723924e-07,0.164727588064244,0.932532326136144,0.00500662590789409,1.08969336742851e-11,0.952059171666377,0.000191114426108178,0.0673069995361731,1.05093646670647e-07,0.0259884061103943,0.34114924484429,0.999999248836016
0.117815740038886,0.328247158583284,0.133124084472364,0.729323834532356,0.106866796604589,0.124721815853882,0.0928692596691908,0.065812441105614,0.155283684743656,0.0338947488720015,0.660489654841386,0.252236566148511,0.0386257930464759,0.725828192396749,0.103196165393353,0.76933445465155,0.712546182372689,0.0234781737129603,0.303510064981858,0.329248085309198,0.130540919893664,0.000784651199997203,0.0265228677851492,0.739458448015974,0.0834951238319628,0.403003084997508,0.00915542713726916,0.261571514281005,0.553019819124808,0.178117208385818,0.020895639890305,0.326057773959807,0.272313962910868,0.200421533995876,0.309188677527185,0.0163902392078382,0.634722540404822,0.0875329357585895,0.43248857437897,0.412475972774656,0.0631155416664842,0.747801602571915,0.236282843709855,0.390726879707366,0.577830794306452,0.278150846365304,0.301895699675672,0.101812732905283,0.796138013397134,0.0807432076685034,0.213298076386964,0.311502999728884,0.344913830523335,0.326951456893928,0.209829040315323,0.830790817222354,0.541185042634055,0.75600618915159,0.181864390585097,0.0263574130592506,0.121204573647653,0.293156247489937,0.146842727593411,0.0644933807870715,0.530521584573109,0.0632351647686037,0.519705461446813,0.000613528427184964,0.0482752823233254,0.47244210299096,0.254362711077222,0.173045926061075,0.423933564258838,0.399721429049842,0.432222593517827,0.156295028858384,0.776065488733879,0.112474860254508,0.376411867357471,0.650028084934586,0.251737730108806,0.0979452034535134,0.796558403000666,0.151377341227435,0.460638918151539,0.0552091662477683,0.0225266206939375,0.277999147210853,0.131812764786639,0.866179399378267,0.285195788586901,0.575763084814944,0.212164405804427,0.64869789217783,0.730872005886347,0.120101453843045,0.390911001720401,0.123093796336038,0.000247624323663505,0.213503459563945
0.772921032465691,0.574857545555128,0.468816729101752,0.580397300412203,0.237717904944753,0.885064079437112,0.025701676167246,0.00911941891009099,0.640720329031957,0.428566558777354,0.655520486198829,0.00253016547850075,0.720867849526547,0.600692126758291,0.0668368331339955,0.868018449787591,0.00254430025938243,0.129857691405515,0.0446970937936329,0.0171329166204169,0.0838473718514691,0.000306786772072948,0.709060960126656,0.0784845217406107,0.0215670623202773,0.465728467762209,0.0921704601433496,0.000871885950011834,0.367450577774082,0.0166157668202205,0.189095379331894,0.386821883651143,0.459392599419526,0.192612495244416,0.269364927758211,6.43876298508607e-05,0.710136330190487,0.729406469296541,0.36266310873456,0.729361574653543,0.0808212729164858,0.715099479372331,0.0432685630000256,0.0117391475398322,0.955375633500333,0.776202513578311,2.05863217015092e-05,0.813059646798806,0.173848401573451,0.1549625339303,0.876943646155972,0.0335803703184102,0.0408236677882278,0.296494470542577,0.0326313659546903,0.68616770526587,0.000732194062797827,0.250378252827155,0.0944723678649058,0.933585187316292,0.0269065690530948,0.189980598162319,0.0323256491272158,0.943369873206724,0.00351858650806044,0.239905254904219,0.104692648557427,0.0239111612813708,0.0275846133743061,0.144645814511072,0.534131693462035,0.0620035993344731,0.0629242580948714,0.207953573240399,0.0193591874023307,0.0928493243774442,0.0195243211006552,0.939142430197089,0.00224931405075287,0.5601132084686,0.179039479637457,0.269421105291745,0.330059823401862,0.861326577369331,0.556540335101529,0.00336219505943195,0.802069840765972,0.00782593825349561,0.33605536226177,0.385979315664355,0.0408365532777309,0.00149614194441217,0.961089187766563,0.00224097923998298,0.000424172389081183,0.244299545405728,0.0117498350204202,0.244085703734219,0.741808636734224,0.56757790600196
0.912096121702189,0.993069145397418,0.927369443440859,0.734631305081912,0.855015981506571,0.99994917068764,0.328063755877591,0.63434675317422,0.920478122943248,0.00976290394630526,0.444391248011181,0.999502977817053,0.241972575168984,0.606095144259918,0.899936835334018,0.99996062255025,0.857024660468041,0.999999080505877,0.948919079276841,0.954296209710561,0.99999999733136,0.764275614669632,0.979243648956673,0.999797231529446,0.970972271576524,0.589486614226451,0.62937513024715,0.710556980267415,0.63642062493725,0.999350699240664,0.999606971199299,0.274421417779779,0.79883296942529,0.99996080483704,0.979988094237487,0.978797082682358,0.999388176716847,0.699635751237244,0.985306732524834,0.908977767567751,0.704009478234335,0.998419678017539,0.367640507877606,0.998627471013814,0.999980806042551,0.999961837508865,0.988977658420848,0.816455168032169,0.82751344085301,0.524629582247267,0.304298816653598,0.996406419951507,0.988734465886979,0.948528189295954,0.946124280324747,0.88030122210311,0.998843536282479,0.999514281516025,0.949830574175645,0.27187171746757,0.989394036559099,0.881401392356484,0.924340415066987,0.412694454012957,0.0493007539257176,0.827611755210518,0.951099460826089,0.930825657955963,0.554374388072897,0.29953430237839,0.999999999989401,0.970366598415922,0.996994199010569,0.994988781580723,0.913248974642433,0.99999117392116,0.837665660920476,0.976866051172086,0.238740982295287,0.841576815413598,0.998881443926073,0.999413970980737,0.653436541693858,0.997084374998666,0.984264333723007,0.993153020496675,0.994006998769272,0.999294935993101,0.999985113772078,0.948571226382858,0.0374031290396309,0.484900053778955,0.994994330089734,0.013627019342677,0.956238129263098,0.479586459304795,0.910819842095311,0.988166027728238,0.921737966592411,0.209297610469341
0.0619508080697373,0.285535026825378,0.00125245100480444,0.00922410158788864,0.11214566701588,0.747210772295408,0.505657836510554,0.0014859025648242,0.150627913758929,0.116813839029054,0.0812917728258891,0.803437045827751,0.161990395384377,0.00845906192873868,0.0330588192150463,0.0546517413295722,0.426370923043003,0.0275043085508829,0.320486484287677,0.481411525465727,0.247956729020121,0.57830788964178,0.0135663749473287,0.177759920776704,0.0131853756972919,0.0434030079905837,0.727073983010321,0.0733487251965728,0.00232934533461306,0.0518708183478122,0.200822188646035,0.403579953946264,0.0139287266801389,0.237415343463074,0.277965245363797,0.343894710410152,0.447065391609566,0.390373944423524,0.0788496650773011,0.000202283737987351,0.142795603339593,0.0834956608452165,0.716143269099113,0.389140773083679,0.00639721250533038,0.38106762490741,0.00543417864617348,0.301428614634581,0.474240882312093,0.68735123937467,0.469303023913108,0.610923547667118,0.0193328275709331,0.000816134650744797,8.81435273684102e-05,0.0463469347910441,0.0302432750033499,0.0106724618553357,0.0794871356261275,0.238820982480268,0.103279607279193,0.794576732955913,0.0174428724905825,0.709278940510426,0.446625943576362,0.0655870505489455,0.00221761539210384,0.0145462707414363,0.0628948032005677,0.0244294147188426,0.266937366602048,0.0416165403135866,0.084622480908883,0.0183391527789523,0.0762212328408516,0.340680155826848,0.42964300636048,0.0303420749919528,0.051885561364781,0.717610057658979,0.0764406220414043,0.0105993778796593,0.242992883149257,0.0309520647672482,0.334044231763039,0.27866625657701,0.000938109108119796,0.0426413407815364,0.000237268920853374,0.0414464374080496,9.99096124723123e-05,0.628693958176292,0.478916153180311,0.016370106473261,0.25602172639987,0.331176876504968,0.136578539067077,0.0123838813179387,0.214534757899264,0.0499310179240194
0.442288003777755,0.00533787454400295,0.501343085402224,0.464638929725009,0.958459430803808,0.404081512211155,0.370276664532717,0.347071135554992,0.0431163422920903,0.873115000964638,0.684682924155416,0.300087505869496,0.179502985329925,0.563934638478776,0.720655347470573,0.392856860474856,0.581331325249253,0.828640492857897,0.382894689503375,0.328609399632332,0.486404814492775,0.618820330249081,0.18293154537545,0.200008852418078,0.292258863342005,0.145447215270876,0.0624077211210216,0.16063816865028,0.107356689269394,0.931544387567169,0.586030121668167,0.385725784019602,0.419201002011579,0.296121591710301,0.374437980179908,0.888656398480996,0.0471412623845677,0.619550741396742,0.306467840390892,0.477822748750761,0.0248957499275788,0.140476257505264,0.728855644095068,0.884193054511852,0.135743259776844,0.895575563443484,0.0866338427291764,0.482918736792697,0.319368896647386,0.0754725682091252,0.169073222720756,0.329908575472849,0.325743052820901,0.122712549714089,0.658533386647298,0.373618342713014,0.230969324185691,0.729884109195508,0.429718929985153,0.513301920067637,0.153880523839631,0.824570161026517,0.589808849089077,0.0520491236550351,0.582955880116518,0.0960799021107903,0.317070646262412,0.929723370225443,0.664246848310401,0.764051884209091,0.122312640238331,0.27781992977814,0.0392075409883101,0.0358673000387786,0.209062922743045,0.0158128172114833,0.804168764701875,0.0105788329306748,0.296889202493901,0.237568043836172,0.0177663540443332,0.744491827367545,0.0314432409487372,0.887584192695898,0.647096420926154,0.791256132530722,0.232922516181854,0.744285396932632,0.818479890529292,0.00114722788034742,0.857894461150367,0.3401736341304,0.662246500169894,0.322292349310766,0.432566364363202,0.0228514799579487,0.793204006362108,0.174311279304154,0.622773000358804,0.209703162986173
8.04001981435067e-313,2.17499081379067e-303,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,3.07670589264974e-200,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,2.91867270930161e-209,8.04001981435067e-313,3.87959965385762e-198,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.73053080142048e-242,8.04001981435067e-313,3.07162387821812e-165,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,4.42937223961964e-204,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,4.50511082801424e-224,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,4.46478608811546e-232,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,5.85003419581274e-195,8.04001981435067e-313,8.04001981435067e-313,4.74762739931157e-26,4.30687625621592e-283,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313,8.04001981435067e-313
0.118565163624732,0.998925509634835,0.0649790816934443,0.694756038828086,0.885655514334374,0.771796881451247,0.212189022959973,0.0143517632951047,0.268229614017185,0.208407065457978,0.778031525450162,0.795517385698028,0.298705205553194,0.744429688896977,0.891380445773263,0.964479374906972,0.74862802677763,0.056734750378426,0.176691033540438,0.523975979485048,0.884650969429001,0.916601786008641,0.00494067764685917,0.108534611340241,0.64127047678735,0.854137224652154,0.0861124013188762,0.12955598805543,0.755386653200255,0.604855206821758,0.76100937523002,0.99374581694,0.542621921290998,0.861805600496896,0.720724153879201,0.210393796166688,0.0394299918165064,0.949517262035893,0.620372570461782,0.982877559650987,0.937152179058498,0.12919670312553,0.809922369341805,0.672080863313553,0.708269021811142,0.322414791489135,0.316694892549906,0.780307619886463,0.294345001104635,0.862128197462966,0.971334554367951,0.339846589732485,0.849572047966126,0.891169875911351,0.00673814802085443,0.740096045996474,0.40173813804533,0.639979051683018,0.21270152052476,0.109583338727604,0.999614132373156,0.970883731988854,0.58504043947605,0.194492413961138,0.860484946652243,0.0322621444978159,0.215230854234679,0.668814900056539,0.507942198823272,0.0631494242976051,0.850786633883132,0.0244956628469121,0.831627520410149,0.495867520398545,0.514300902972834,0.913153695858034,0.426265076529778,0.657208474615985,0.17554869916057,0.853143289056161,0.966919117737154,0.427907273339528,0.606659171862825,0.990899846394423,0.422468891061661,0.7175274472262,0.998590591229333,0.484189620161485,0.968448724529217,0.970381543414794,0.952303891360167,0.64420284509016,0.104574305042533,0.00954420651189545,0.717336589671973,0.81083213263786,0.857527060835282,0.919650866470409,0.00700547125417888,0.350861651456902
0.999028060255088,0.99999996220682,0.872694211264762,0.464183458228998,0.999902845292381,0.955152014576908,0.874021595937384,0.821293872543589,1,0.999978759558202,0.673371502940981,0.0937250603596244,0.846449754171685,0.999999848837506,0.720322829189048,0.48088461061157,0.981417656580748,0.999861876156062,0.024421374887787,0.999998282636152,0.962631399506348,0.09084433000332,0.350888166304531,0.364590624005541,0.748117455074317,0.999348619821607,0.789358165356379,0.110108839592786,0.987341950151574,0.999991174319977,0.996365921513682,0.833864812433362,0.524458595901668,0.264695162173273,0.999982799963743,0.427895193154056,0.999592832110646,0.762925547621892,0.989325812467179,0.999999599830901,0.155394697663994,0.519803530015181,0.997489338504351,0.614134502123082,0.999998710757245,0.965109651433344,0.960363897689266,0.999492497350491,0.0645065131784113,0.974038864507345,0.121325465733465,0.999962029857182,0.341901234848052,0.858444402800836,0.430944344720482,0.856072993571731,0.999920038779834,0.0673610172332659,0.999957936917732,0.999993935937044,0.950589664722479,0.907005391082612,0.937888329905299,0.68299641499632,0.124156347119331,0.996312531992988,0.999505404677867,0.339711309706492,0.999153766050358,0.970569440198105,0.999523122501998,0.999918143214532,0.99999977168064,0.464319791523442,0.964010728135848,0.990262976806009,0.401107277587299,0.999104458190303,0.586425723292733,0.991331104502168,0.999980463022331,0.999999863327823,0.997026623704868,0.102754488929987,0.910688495695266,0.423003621670782,0.999999993131129,0.999999999985483,0.999751948946483,0.989127464696417,0.00791124141208456,0.166778409014198,0.0200037689017561,0.998912771519067,0.702384447881854,0.999998081298538,0.321885226990923,0.913334409236787,0.999996640296828,0.989365291455551
0.00678359761159568,0.0949623107878654,7.05841243896798e-06,0.0117585417917762,0.0379030180917174,0.000743815275483099,0.233584170392285,0.022360530552844,0.0150146964682566,0.02197572238984,0.180083584642448,0.612611502961686,0.000612498190148634,0.747589731598401,0.231206173977048,0.00398188290691762,0.0400157404053634,0.213574821427143,0.560681615736574,0.381685670585106,0.125013219093638,0.00292102279133127,0.00523173924490705,0.15743611077141,0.716795316092183,0.000851272975687578,0.0884617506705986,0.559762594054683,0.0160023696164541,0.0434099423897602,0.0758904541103942,0.0686394760880211,0.0590337309544347,4.16417228913856e-05,0.00476273669194587,0.0986203200280241,0.229570653335683,0.455745389209811,0.138699501808362,0.788595519212716,0.00026167850247092,0.182312381845851,0.253640736593258,1.19766054184786e-06,0.0173703018945955,0.101497587727147,0.432865145962454,0.000410534143472313,0.00702808714352383,0.492461824932537,0.00316030695277388,0.134340062697693,0.000568820912586569,0.278977822182805,0.0348369610285488,0.00375389480461969,0.000167780205273892,0.000504906622636557,0.222661751687539,0.00285176466054422,8.09831838938818e-05,0.00736923403382751,0.0829319241476449,0.711247991396812,0.000503675777768414,0.0579071658836457,0.0655751189769038,0.0473820907537547,0.000511302625594651,0.784923302590941,0.19155403576408,0.0765943236376498,7.41163469742034e-06,0.0362740156900188,0.0698159636934182,0.00446558989991826,0.737653963404876,0.00277179718717162,0.00493250085348177,0.000881046778211264,0.00137711793616495,0.483098892661085,0.0621218095876281,1.58436328902819e-06,0.48599053410955,0.00285366939321111,0.303923701958096,0.663125743225187,0.143489137713584,3.10302300496696e-05,0.179177061259264,5.96409164159919e-05,0.115502473952458,0.0111484215461337,0.352978479972591,0.721591316333182,0.00143849060478641,0.271167880033555,0.411935929427188,0.0757022735424095
